,q_date,q_year,prop_year,state,entity,utility,county_1,region_CAISO,region_ERCOT,region_ISO-NE,region_MISO,region_NYISO,region_PJM,region_SPP,region_Southeast (non-ISO),region_West (non-ISO),total_mw,type1_Battery,type1_Biofuel,type1_Biogas,type1_Biomass,type1_Coal,type1_Diesel,type1_Flywheel,type1_Gas,type1_Geothermal,type1_Gravity Rail,type1_Hybrid,type1_Hydro,type1_Landfill,type1_Methane,type1_Nuclear,type1_Offshore Wind,type1_Oil,type1_Pumped Storage,type1_Solar,type1_Steam,type1_Waste Heat,type1_Wind,type1_Wood,ia_status_Facility Study,ia_status_Feasibility Study,ia_status_IA Executed,ia_status_Operational,ia_status_System Impact Study,ia_status_Withdrawn,Join_Count,Join_Count_1,Join_Count_12,TARGET_FID_12,Join_Count_12_13,TARGET_FID_12_13,name,power,substation,type,Lat,Long,POP_SQMI,LEGAL_NAME,votes_dem,votes_rep,votes_total,votes_per_sqkm,pct_dem_lead,solar_ann_ghi_rn,avg_wind_speed_meters_per_second,tokens.1
2749,9/30/2015,2015.0,2026.0,IL,PJM,ComEd,lee,0,0,0,0,0,1,0,0,0,575.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,11084,1,11084,Byron Station,substation,minor_distribution,multipolygon,42.07404968,-89.28666692,227.4,Ogle County,139.0,303.0,447.0,11.3,-36.7,3.8,3.5992091,byron
2750,9/19/2017,2017.0,2018.0,IL,PJM,ComEd,ogle,0,0,0,0,0,1,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,21331,1,21331,Stillman Valley Substation,substation,transmission,multipolygon,42.11729106,-89.21007431,227.4,Ogle County,221.0,445.0,682.0,22.0,-32.8,3.9,3.4696872,stillman
2751,10/29/2010,2010.0,2022.0,IL,PJM,ComEd,will,0,0,0,0,0,1,0,0,0,11.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,8905,1,8905,South Side Substation,substation,distribution,multipolygon,39.45755423,-88.36946851,227.4,Coles County,161.0,331.0,507.0,55.3,-33.5,4.1,4.0003252,south
2752,4/17/2007,2007.0,2010.0,IL,PJM,ComEd,mclean,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,11179,1,11179,Blue Mound Substation,substation,transmission,multipolygon,40.47884067,-88.79739966,227.4,McLean County,95.0,273.0,374.0,3.7,-47.6,4.0,4.0196791,blue
2753,8/25/2017,2017.0,2019.0,IL,PJM,ComEd,dekalb,0,0,0,0,0,1,0,0,0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,54362,1,54362,White Cloud Substation,substation,distribution,multipolygon,41.64636215,-87.54148718,227.4,Cook County,343.0,177.0,528.0,106.8,31.4,3.9,3.3405907,white
2754,7/31/2008,2008.0,2011.0,IL,PJM,ComEd,lee,0,0,0,0,0,1,0,0,0,20.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1339,1,1339,Nelson Substation,substation,distribution,multipolygon,41.76060909,-89.6091518,227.4,Lee County,164.0,254.0,431.0,7.2,-20.9,3.9,3.3375113,nelson
2755,3/26/2008,2008.0,2008.0,IL,PJM,ComEd,cook,0,0,0,0,0,1,0,0,0,27.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3477,1,3477,Calumet Substation,substation,transmission,multipolygon,41.71527897,-87.54626363,227.4,Cook County,298.0,61.0,367.0,448.8,64.6,3.9,3.7425728,calumet
2756,3/30/2019,2019.0,2021.0,IL,PJM,ComEd,mchenry,0,0,0,0,0,1,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1260,1,1260,Belvidere Substation,substation,transmission,multipolygon,42.27602095,-88.86695259,227.4,Boone County,289.0,245.0,546.0,194.7,8.1,3.8,3.5211375,belvidere
2757,3/30/2018,2018.0,2022.0,IL,PJM,ComEd,will,0,0,0,0,0,1,0,0,0,60.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,4429,1,4429,Elwood Substation,substation,transmission,multipolygon,41.43865211,-88.11547485,227.4,Will County,437.0,690.0,1160.0,28.4,-21.8,3.9,3.6586056,elwood
2758,2/29/2016,2016.0,2020.0,IL,PJM,ComEd,mclean,0,0,0,0,0,1,0,0,0,250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,11169,1,11169,Brokaw Substation,substation,transmission,multipolygon,40.45265978,-88.90439407,227.4,McLean County,700.0,566.0,1298.0,208.3,10.3,4.0,4.1166306,brokaw
2759,12/31/2008,2008.0,2009.0,IL,PJM,ComEd,will,0,0,0,0,0,1,0,0,0,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,14432,1,14432,University Substation,substation,transmission,multipolygon,41.80362373,-87.60696218,227.4,Cook County,504.0,17.0,530.0,669.6,91.9,3.9,3.6603687,university
2760,3/7/2005,2005.0,2018.0,IL,PJM,ComEd,lee,0,0,0,0,0,1,0,0,0,212.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,25195,1,25195,Normandy Substation,substation,distribution,multipolygon,41.56076603,-89.70718325,227.4,Bureau County,41.0,139.0,184.0,1.9,-53.3,3.9,3.7483447,normandy
2761,3/30/2019,2019.0,2021.0,IL,PJM,ComEd,mchenry,0,0,0,0,0,1,0,0,0,52.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1260,1,1260,Belvidere Substation,substation,transmission,multipolygon,42.27602095,-88.86695259,227.4,Boone County,289.0,245.0,546.0,194.7,8.1,3.8,3.5211375,belvidere
2762,12/24/2009,2009.0,2012.0,IL,PJM,ComEd,ogle,0,0,0,0,0,1,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,11084,1,11084,Byron Station,substation,minor_distribution,multipolygon,42.07404968,-89.28666692,227.4,Ogle County,139.0,303.0,447.0,11.3,-36.7,3.8,3.5992091,byron
2763,9/26/2018,2018.0,2021.0,IL,PJM,ComEd,henry,0,0,0,0,0,1,0,0,0,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,3282,1,3282,Crete Substation,substation,transmission,multipolygon,41.43106018,-87.6191467,227.4,Will County,339.0,504.0,857.0,33.3,-19.3,3.9,3.965064,crete
2764,9/26/2005,2005.0,2013.0,IL,PJM,ComEd,lasalle,0,0,0,0,0,1,0,0,0,191.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,4426,1,4426,LaSalle Substation,substation,transmission,multipolygon,41.24444616,-88.66511262,227.4,LaSalle County,152.0,337.0,500.0,4.0,-37.0,3.9,3.9672031,lasalle
2765,4/30/2014,2014.0,2014.0,IL,PJM,ComEd,winnebago,0,0,0,0,0,1,0,0,0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,26990,1,26990,Blackhawk Substation,substation,transmission,multipolygon,42.19368248,-89.06893575,227.4,Winnebago County,285.0,397.0,699.0,229.9,-16.0,3.8,3.6001043,blackhawk
2766,7/31/2018,2018.0,2020.0,IL,PJM,ComEd,will,0,0,0,0,0,1,0,0,0,135.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,4429,1,4429,Elwood Substation,substation,transmission,multipolygon,41.43865211,-88.11547485,227.4,Will County,437.0,690.0,1160.0,28.4,-21.8,3.9,3.6586056,elwood
2767,3/28/2018,2018.0,2021.0,IL,PJM,ComEd,mchenry,0,0,0,0,0,1,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,17470,1,17470,Marengo Substation,substation,distribution,multipolygon,42.25367604,-88.62842707,227.4,McHenry County,327.0,434.0,777.0,79.3,-13.8,3.8,3.8151898,marengo
2768,3/27/2020,2020.0,2022.0,IL,PJM,ComEd,stephenson,0,0,0,0,0,1,0,0,0,211.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,17477,1,17477,Lancaster Substation,substation,transmission,multipolygon,42.31841559,-89.61809062,227.4,Stephenson County,230.0,511.0,763.0,9.1,-36.8,3.8,3.5342476,lancaster
2769,8/10/2016,2016.0,2024.0,IL,PJM,ComEd,henry,0,0,0,0,0,1,0,0,0,101.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,4524,1,4524,Kewanee Substation,substation,transmission,multipolygon,41.26427576,-89.87546496,227.4,Henry County,154.0,157.0,318.0,23.1,-0.9,4.0,4.0030017,kewanee
2770,8/8/2011,2011.0,2013.0,IL,PJM,ComEd,cook,0,0,0,0,0,1,0,0,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,4415,1,4415,Wildwood Substation,substation,transmission,multipolygon,41.66298232,-87.61818357,227.4,Cook County,352.0,14.0,370.0,924.9,91.4,3.9,3.2427273,wildwood
2771,12/17/2007,2007.0,2008.0,IL,PJM,ComEd,lasalle,0,0,0,0,0,1,0,0,0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,4426,1,4426,LaSalle Substation,substation,transmission,multipolygon,41.24444616,-88.66511262,227.4,LaSalle County,152.0,337.0,500.0,4.0,-37.0,3.9,3.9672031,lasalle
2772,1/31/2011,2011.0,2001.0,IL,PJM,ComEd,lake,0,0,0,0,0,1,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1215,1,1215,Libertyville Substation,substation,transmission,multipolygon,42.31375315,-87.97554804,227.4,Lake County,459.0,336.0,817.0,67.8,15.1,3.9,3.8378787,libertyville
2773,3/28/2019,2019.0,2022.0,IL,PJM,ComEd,christian,0,0,0,0,0,1,0,0,0,299.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,5700,1,5700,Kincaid Station,substation,transmission,multipolygon,39.59346504,-89.49627007,227.4,Christian County,97.0,240.0,347.0,3.2,-41.2,4.1,3.5727665,kincaid
2774,9/28/2018,2018.0,2021.0,IL,PJM,ComEd,will,0,0,0,0,0,1,0,0,0,250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,27302,1,27302,Wilmington Substation,substation,transmission,multipolygon,41.29246596,-88.17893821,227.4,Will County,279.0,594.0,893.0,9.3,-35.3,3.9,3.4959536,wilmington
2775,12/8/2003,2003.0,2007.0,IL,PJM,ComEd,lee,0,0,0,0,0,1,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,5204,1,5204,West Chicago Substation,substation,distribution,multipolygon,41.89334722,-88.22430055,227.4,DuPage County,199.0,212.0,423.0,113.9,-3.1,3.9,3.6190572,west
2776,9/30/2019,2019.0,2023.0,IL,PJM,ComEd,lee,0,0,0,0,0,1,0,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,7752,1,7752,Electric Junction Substation,substation,transmission,multipolygon,41.79788676,-88.23349712,227.4,DuPage County,335.0,189.0,537.0,314.2,27.2,3.9,3.7352481,electric
2777,9/28/2018,2018.0,2022.0,IL,PJM,ComEd,grundy,0,0,0,0,0,1,0,0,0,2563.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1240,1,1240,Dresden Station,substation,transmission,multipolygon,41.39104662,-88.27496696,227.4,Grundy County,178.0,429.0,619.0,8.1,-40.5,3.9,3.3717482,dresden
2778,2/5/2019,2019.0,2021.0,IL,PJM,ComEd,will,0,0,0,0,0,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,11254,1,11254,Romeoville Substation,substation,transmission,multipolygon,41.63820944,-88.09483007,227.4,Will County,706.0,424.0,1150.0,819.0,24.5,3.9,3.74733,romeoville
2779,10/31/2016,2016.0,2025.0,IL,PJM,ComEd,putnam,0,0,0,0,0,1,0,0,0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,4524,1,4524,Kewanee Substation,substation,transmission,multipolygon,41.26427576,-89.87546496,227.4,Henry County,154.0,157.0,318.0,23.1,-0.9,4.0,4.0030017,kewanee
2780,10/1/2017,2017.0,2022.0,IL,PJM,ComEd,logan,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,11169,1,11169,Brokaw Substation,substation,transmission,multipolygon,40.45265978,-88.90439407,227.4,McLean County,700.0,566.0,1298.0,208.3,10.3,4.0,4.1166306,brokaw
2781,9/13/2018,2018.0,2021.0,IL,PJM,ComEd,ogle,0,0,0,0,0,1,0,0,0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,21384,1,21384,Maryland Substation,substation,distribution,multipolygon,42.06241801,-89.50945037,227.4,Ogle County,148.0,248.0,408.0,15.4,-24.5,3.9,3.9904728,maryland
2782,3/28/2018,2018.0,2023.0,IL,PJM,ComEd,stephenson,0,0,0,0,0,1,0,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,17478,1,17478,Lena Substation,substation,distribution,multipolygon,42.35882365,-89.82940575,227.4,Stephenson County,123.0,213.0,348.0,3.8,-25.9,3.9,3.7866991,lena
2783,12/30/2014,2014.0,2019.0,IL,PJM,ComEd,grundy,0,0,0,0,0,1,0,0,0,1019.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1235,1,1235,Collins,substation,transmission,multipolygon,41.34951361,-88.34768328,227.4,Grundy County,178.0,429.0,619.0,8.1,-40.5,3.9,3.6241617,collins
2784,10/2/2006,2006.0,2016.0,IL,PJM,ComEd,stephenson,0,0,0,0,0,1,0,0,0,126.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,17478,1,17478,Lena Substation,substation,distribution,multipolygon,42.35882365,-89.82940575,227.4,Stephenson County,123.0,213.0,348.0,3.8,-25.9,3.9,3.7866991,lena
2785,5/31/2011,2011.0,2019.0,IL,PJM,ComEd,logan,0,0,0,0,0,1,0,0,0,188.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,11169,1,11169,Brokaw Substation,substation,transmission,multipolygon,40.45265978,-88.90439407,227.4,McLean County,700.0,566.0,1298.0,208.3,10.3,4.0,4.1166306,brokaw
2786,11/20/2008,2008.0,2011.0,IL,PJM,ComEd,mclean,0,0,0,0,0,1,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,6805,1,6805,Pontiac #27 Substation,substation,distribution,multipolygon,40.03935732,-88.23882991,227.4,Champaign County,703.0,478.0,1223.0,26.0,18.4,4.0,3.7708242,pontiac
2787,1/18/2005,2005.0,2007.0,IL,PJM,ComEd,lee,0,0,0,0,0,1,0,0,0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,5204,1,5204,West Chicago Substation,substation,distribution,multipolygon,41.89334722,-88.22430055,227.4,DuPage County,199.0,212.0,423.0,113.9,-3.1,3.9,3.6190572,west
2788,10/31/2013,2013.0,2015.0,IL,PJM,ComEd,mchenry,0,0,0,0,0,1,0,0,0,20.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5226,1,5226,McHenry Substation,substation,transmission,multipolygon,42.33520011,-88.28018869,227.4,McHenry County,281.0,243.0,545.0,309.4,7.0,3.8,3.6394174,mchenry
2789,12/22/2008,2008.0,2018.0,IL,PJM,ComEd,henry,0,0,0,0,0,1,0,0,0,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,25195,1,25195,Normandy Substation,substation,distribution,multipolygon,41.56076603,-89.70718325,227.4,Bureau County,41.0,139.0,184.0,1.9,-53.3,3.9,3.7483447,normandy
2790,12/28/2010,2010.0,2016.0,IL,PJM,ComEd,will,0,0,0,0,0,1,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,27302,1,27302,Wilmington Substation,substation,transmission,multipolygon,41.29246596,-88.17893821,227.4,Will County,279.0,594.0,893.0,9.3,-35.3,3.9,3.4959536,wilmington
2791,1/2/2008,2008.0,2013.0,IL,PJM,ComEd,mclean,0,0,0,0,0,1,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,31414,1,31414,Latham Substation,substation,distribution,multipolygon,39.9707019,-89.19372654,227.4,Logan County,108.0,299.0,419.0,3.1,-45.6,4.1,3.591116,latham
2792,9/30/2020,2020.0,2023.0,IL,PJM,ComEd,whiteside,0,0,0,0,0,1,0,0,0,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,52741,1,52741,Cordova Substation,substation,transmission,multipolygon,39.60740374,-90.21947787,227.4,Morgan County,123.0,465.0,600.0,7.8,-57.0,4.2,3.8617167,cordova
2793,4/29/2016,2016.0,2018.0,IL,PJM,ComEd,lee,0,0,0,0,0,1,0,0,0,16.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1339,1,1339,Nelson Substation,substation,distribution,multipolygon,41.76060909,-89.6091518,227.4,Lee County,164.0,254.0,431.0,7.2,-20.9,3.9,3.3375113,nelson
2794,1/31/2007,2007.0,2010.0,IL,PJM,ComEd,stephenson,0,0,0,0,0,1,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,17477,1,17477,Lancaster Substation,substation,transmission,multipolygon,42.31841559,-89.61809062,227.4,Stephenson County,230.0,511.0,763.0,9.1,-36.8,3.8,3.5342476,lancaster
2795,9/30/2019,2019.0,2022.0,IL,PJM,ComEd,whiteside,0,0,0,0,0,1,0,0,0,212.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,17473,1,17473,Garden Prarie Substation,substation,distribution,multipolygon,42.25391359,-88.71935128,227.4,Boone County,129.0,280.0,416.0,18.7,-36.3,3.8,3.6570649,garden
2796,6/20/2006,2006.0,2012.0,IL,PJM,ComEd,grundy,0,0,0,0,0,1,0,0,0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1240,1,1240,Dresden Station,substation,transmission,multipolygon,41.39104662,-88.27496696,227.4,Grundy County,178.0,429.0,619.0,8.1,-40.5,3.9,3.3717482,dresden
2797,6/20/2006,2006.0,2011.0,IL,PJM,ComEd,rock island,0,0,0,0,0,1,0,0,0,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,4533,1,4533,Quad Cities Substation,substation,transmission,multipolygon,41.72651907,-90.30627046,227.4,Rock Island County,180.0,322.0,509.0,7.3,-27.9,3.9,3.2314448,quad
2798,6/20/2006,2006.0,2012.0,IL,PJM,ComEd,grundy,0,0,0,0,0,1,0,0,0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1240,1,1240,Dresden Station,substation,transmission,multipolygon,41.39104662,-88.27496696,227.4,Grundy County,178.0,429.0,619.0,8.1,-40.5,3.9,3.3717482,dresden
2799,5/17/2019,2019.0,2022.0,IL,PJM,ComEd,kendall,0,0,0,0,0,1,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,4318,1,4318,Plano Substation,substation,transmission,multipolygon,41.68352367,-88.47916972,227.4,Kendall County,300.0,303.0,617.0,32.7,-0.5,3.9,3.5620673,plano
2800,7/30/2004,2004.0,2011.0,IL,PJM,ComEd,will,0,0,0,0,0,1,0,0,0,600.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,4429,1,4429,Elwood Substation,substation,transmission,multipolygon,41.43865211,-88.11547485,227.4,Will County,437.0,690.0,1160.0,28.4,-21.8,3.9,3.6586056,elwood
2801,3/21/2017,2017.0,2021.0,IL,PJM,ComEd,will,0,0,0,0,0,1,0,0,0,46.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,14432,1,14432,University Substation,substation,transmission,multipolygon,41.80362373,-87.60696218,227.4,Cook County,504.0,17.0,530.0,669.6,91.9,3.9,3.6603687,university
2802,5/13/2005,2005.0,2015.0,IL,PJM,ComEd,livingston,0,0,0,0,0,1,0,0,0,300.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,11092,1,11092,Powerton Station,substation,transmission,multipolygon,40.54061493,-89.68631275,227.4,Tazewell County,323.0,480.0,815.0,19.2,-19.3,4.0,3.4884348,powerton
2803,3/21/2018,2018.0,2021.0,IL,PJM,ComEd,christian,0,0,0,0,0,1,0,0,0,210.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,5700,1,5700,Kincaid Station,substation,transmission,multipolygon,39.59346504,-89.49627007,227.4,Christian County,97.0,240.0,347.0,3.2,-41.2,4.1,3.5727665,kincaid
2804,1/31/2019,2019.0,2021.0,IL,PJM,ComEd,kankakee,0,0,0,0,0,1,0,0,0,115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,27302,1,27302,Wilmington Substation,substation,transmission,multipolygon,41.29246596,-88.17893821,227.4,Will County,279.0,594.0,893.0,9.3,-35.3,3.9,3.4959536,wilmington
2805,3/30/2020,2020.0,2024.0,IL,PJM,ComEd,dewitt,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,11169,1,11169,Brokaw Substation,substation,transmission,multipolygon,40.45265978,-88.90439407,227.4,McLean County,700.0,566.0,1298.0,208.3,10.3,4.0,4.1166306,brokaw
2806,9/28/2018,2018.0,2021.0,IL,PJM,ComEd,dekalb,0,0,0,0,0,1,0,0,0,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,5204,1,5204,West Chicago Substation,substation,distribution,multipolygon,41.89334722,-88.22430055,227.4,DuPage County,199.0,212.0,423.0,113.9,-3.1,3.9,3.6190572,west
2807,1/31/2005,2005.0,2005.0,IL,PJM,ComEd,ogle,0,0,0,0,0,1,0,0,0,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,17477,1,17477,Lancaster Substation,substation,transmission,multipolygon,42.31841559,-89.61809062,227.4,Stephenson County,230.0,511.0,763.0,9.1,-36.8,3.8,3.5342476,lancaster
2808,1/18/2005,2005.0,2007.0,IL,PJM,ComEd,lee,0,0,0,0,0,1,0,0,0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,5204,1,5204,West Chicago Substation,substation,distribution,multipolygon,41.89334722,-88.22430055,227.4,DuPage County,199.0,212.0,423.0,113.9,-3.1,3.9,3.6190572,west
2809,1/3/2007,2007.0,2008.0,IL,PJM,ComEd,bureau,0,0,0,0,0,1,0,0,0,160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1339,1,1339,Nelson Substation,substation,distribution,multipolygon,41.76060909,-89.6091518,227.4,Lee County,164.0,254.0,431.0,7.2,-20.9,3.9,3.3375113,nelson
2810,7/31/2019,2019.0,2020.0,IL,PJM,ComEd,stephenson,0,0,0,0,0,1,0,0,0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,17478,1,17478,Lena Substation,substation,distribution,multipolygon,42.35882365,-89.82940575,227.4,Stephenson County,123.0,213.0,348.0,3.8,-25.9,3.9,3.7866991,lena
2811,7/21/2006,2006.0,2015.0,IL,PJM,ComEd,christian,0,0,0,0,0,1,0,0,0,726.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5700,1,5700,Kincaid Station,substation,transmission,multipolygon,39.59346504,-89.49627007,227.4,Christian County,97.0,240.0,347.0,3.2,-41.2,4.1,3.5727665,kincaid
2812,3/31/2020,2020.0,2022.0,IL,PJM,ComEd,adams,0,0,0,0,0,1,0,0,0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,18394,1,18394,Glidden Substation,substation,transmission,multipolygon,41.93621341,-88.7282603,227.4,DeKalb County,207.0,106.0,323.0,58.7,31.3,3.8,3.8590188,glidden
